sample,ch0,ch1,ch2,ch3,ch0_v,ch1_v,ch2_v,ch3_v
1438,-606283,-583813,-629900,-607599,-0.173458958,-0.167030239,-0.180215836,-0.173835468
1439,-606294,-622898,-592332,-607588,-0.173462105,-0.178212547,-0.169467545,-0.173832321
1440,-606103,-636382,-579601,-607737,-0.173407459,-0.182070351,-0.165825176,-0.173874950
1441,-606018,-634345,-581701,-607408,-0.173383141,-0.181487560,-0.166425991,-0.173780823
1442,-605912,-617848,-596979,-607397,-0.173352814,-0.176767731,-0.170797062,-0.173777676
1443,-605986,-585850,-628117,-607631,-0.173373985,-0.167613029,-0.179705715,-0.173844624
1444,-606167,-602135,-612522,-607663,-0.173425770,-0.172272205,-0.175243950,-0.173853779
1445,-606326,-623173,-592258,-607620,-0.173471260,-0.178291225,-0.169446373,-0.173841476
1446,-606315,-636212,-579664,-607694,-0.173468113,-0.182021713,-0.165843201,-0.173862648
1447,-606453,-597053,-617211,-607514,-0.173507595,-0.170818233,-0.176585484,-0.173811150
1448,-605954,-583707,-630207,-607535,-0.173364830,-0.166999912,-0.180303669,-0.173817158
1449,-606135,-585871,-627969,-607503,-0.173416615,-0.167619038,-0.179663372,-0.173808002
1450,-606018,-601944,-612288,-607408,-0.173383141,-0.172217560,-0.175177002,-0.173780823
1451,-606241,-634016,-581309,-607588,-0.173446941,-0.181393433,-0.166313839,-0.173832321
1452,-606039,-617911,-596979,-607641,-0.173389149,-0.176785755,-0.170797062,-0.173847485
1453,-606209,-597361,-617020,-607652,-0.173437786,-0.170906353,-0.176530838,-0.173850632
1454,-606209,-584173,-630112,-607408,-0.173437786,-0.167133236,-0.180276489,-0.173780823
1455,-606018,-623216,-592353,-607970,-0.173383141,-0.178303528,-0.169473553,-0.173941612
1456,-606315,-636509,-579410,-607673,-0.173468113,-0.182106686,-0.165770531,-0.173856640
1457,-606220,-634112,-581627,-607663,-0.173440933,-0.181420898,-0.166404819,-0.173853779
1458,-606114,-617837,-597255,-607578,-0.173410606,-0.176764584,-0.170876026,-0.173829460
1459,-605901,-586200,-628054,-607556,-0.173349667,-0.167713165,-0.179687691,-0.173823166
1460,-606092,-602400,-612553,-607525,-0.173404312,-0.172348022,-0.175252819,-0.173814297
1461,-606421,-623545,-592618,-607387,-0.173498440,-0.178397655,-0.169549370,-0.173774815
1462,-606145,-636509,-579633,-607546,-0.173419476,-0.182106686,-0.165834332,-0.173820305
1463,-606262,-597244,-617243,-607461,-0.173452950,-0.170872879,-0.176594639,-0.173795986
1464,-606336,-583823,-629985,-607419,-0.173474121,-0.167033100,-0.180240154,-0.173783970
1465,-606262,-586126,-628149,-607556,-0.173452950,-0.167691994,-0.179714870,-0.173823166
1466,-606050,-602549,-612575,-607493,-0.173392296,-0.172390652,-0.175259113,-0.173805141
1467,-606018,-634494,-581521,-607546,-0.173383141,-0.181530190,-0.166374493,-0.173820305
1468,-606389,-618060,-597223,-607790,-0.173489285,-0.176828384,-0.170866871,-0.173890114
1469,-606485,-597562,-617009,-607514,-0.173516750,-0.170963860,-0.176527691,-0.173811150
1470,-606198,-584279,-630017,-607652,-0.173434639,-0.167163563,-0.180249310,-0.173850632
1471,-605976,-623428,-592311,-607620,-0.173371124,-0.178364182,-0.169461536,-0.173841476
1472,-606273,-636594,-579601,-607514,-0.173456097,-0.182131004,-0.165825176,-0.173811150
1473,-606092,-634430,-581394,-607397,-0.173404312,-0.181511879,-0.166338158,-0.173777676
1474,-606389,-618325,-597064,-607610,-0.173489285,-0.176904202,-0.170821381,-0.173838615
1475,-606411,-586306,-627990,-607514,-0.173495579,-0.167743492,-0.179669380,-0.173811150
1476,-606220,-602231,-612363,-607503,-0.173440933,-0.172299671,-0.175198460,-0.173808002
1477,-606039,-623375,-592417,-607503,-0.173389149,-0.178349018,-0.169491863,-0.173808002
1478,-606188,-636658,-579580,-607684,-0.173431778,-0.182149315,-0.165819168,-0.173859787
1479,-605923,-597467,-617306,-607747,-0.173355961,-0.170936680,-0.176612663,-0.173877811
1480,-606124,-584226,-630112,-607588,-0.173413467,-0.167148399,-0.180276489,-0.173832321
1481,-606336,-586391,-628277,-607684,-0.173474121,-0.167767811,-0.179751492,-0.173859787
1482,-606029,-602517,-612564,-607578,-0.173386288,-0.172381496,-0.175255966,-0.173829460
1483,-606273,-634642,-581373,-607408,-0.173456097,-0.181572533,-0.166332150,-0.173780823
1484,-606294,-618420,-596968,-607769,-0.173462105,-0.176931381,-0.170793915,-0.173884106
1485,-605827,-597393,-617476,-607663,-0.173328495,-0.170915508,-0.176661301,-0.173853779
1486,-606347,-584364,-629932,-607312,-0.173477268,-0.167187881,-0.180224991,-0.173753357
1487,-606283,-623120,-592194,-607556,-0.173458958,-0.178276062,-0.169428062,-0.173823166
1488,-606114,-636732,-579420,-607397,-0.173410606,-0.182170486,-0.165773392,-0.173777676
1489,-605965,-634430,-581542,-607620,-0.173367977,-0.181511879,-0.166380501,-0.173841476
1490,-606018,-618367,-596915,-607312,-0.173383141,-0.176916218,-0.170778751,-0.173753357
1491,-606209,-586306,-628086,-607482,-0.173437786,-0.167743492,-0.179696846,-0.173801994
1492,-606092,-602315,-612500,-607355,-0.173404312,-0.172323704,-0.175237656,-0.173765659
1493,-606050,-623354,-592152,-607578,-0.173392296,-0.178343010,-0.169416046,-0.173829460
1494,-606358,-636743,-579707,-607408,-0.173480415,-0.182173634,-0.165855503,-0.173780823
1495,-606092,-597658,-617296,-607482,-0.173404312,-0.170991325,-0.176609802,-0.173801994
1496,-606124,-584311,-630006,-607790,-0.173413467,-0.167172718,-0.180246162,-0.173890114
1497,-606198,-586263,-628266,-607610,-0.173434639,-0.167731190,-0.179748344,-0.173838615
1498,-606145,-602655,-612458,-607673,-0.173419476,-0.172420979,-0.175225639,-0.173856640
1499,-606347,-634451,-581373,-607588,-0.173477268,-0.181517887,-0.166332150,-0.173832321
1500,-605954,-618039,-596830,-607663,-0.173364830,-0.176822376,-0.170754433,-0.173853779
1501,-605965,-597446,-617381,-607493,-0.173367977,-0.170930672,-0.176634121,-0.173805141
1502,-606007,-584099,-630017,-607461,-0.173379993,-0.167112064,-0.180249310,-0.173795986
1503,-606241,-623407,-592279,-607641,-0.173446941,-0.178358173,-0.169452381,-0.173847485
1504,-606082,-636626,-579484,-607705,-0.173401451,-0.182140160,-0.165791702,-0.173865795
1505,-606177,-634589,-581595,-607472,-0.173428631,-0.181557369,-0.166395664,-0.173799133
1506,-606167,-618176,-596926,-607376,-0.173425770,-0.176861572,-0.170781898,-0.173771667
1507,-606007,-586200,-628064,-607419,-0.173379993,-0.167713165,-0.179690552,-0.173783970
1508,-606209,-602390,-612341,-607472,-0.173437786,-0.172345161,-0.175192165,-0.173799133
1509,-606103,-623534,-592406,-607588,-0.173407459,-0.178394508,-0.169488716,-0.173832321
1510,-606061,-636860,-579357,-607716,-0.173395443,-0.182207108,-0.165755367,-0.173868942
1511,-606273,-597318,-617232,-607408,-0.173456097,-0.170894051,-0.176591492,-0.173780823
1512,-605774,-584237,-630123,-607620,-0.173313332,-0.167151546,-0.180279636,-0.173841476
1513,-606209,-586210,-627948,-607631,-0.173437786,-0.167716026,-0.179657364,-0.173844624
1514,-606188,-602697,-612638,-607864,-0.173431778,-0.172432995,-0.175277138,-0.173911285
1515,-605923,-634398,-581648,-607747,-0.173355961,-0.181502724,-0.166410828,-0.173877811
1516,-606273,-618410,-597191,-607546,-0.173456097,-0.176928520,-0.170857716,-0.173820305
1517,-606220,-597700,-617497,-607694,-0.173440933,-0.171003342,-0.176667309,-0.173862648
1518,-606273,-584258,-630048,-607493,-0.173456097,-0.167157555,-0.180258179,-0.173805141
1519,-606262,-623534,-592502,-607641,-0.173452950,-0.178394508,-0.169516182,-0.173847485
1520,-606114,-636817,-579558,-607535,-0.173410606,-0.182194805,-0.165812874,-0.173817158
1521,-606145,-634801,-581426,-607610,-0.173419476,-0.181618023,-0.166347313,-0.173838615
1522,-606103,-618325,-597297,-607610,-0.173407459,-0.176904202,-0.170888042,-0.173838615
1523,-606029,-586677,-627852,-607503,-0.173386288,-0.167849636,-0.179629898,-0.173808002
1524,-606198,-602899,-612288,-607716,-0.173434639,-0.172490788,-0.175177002,-0.173868942
1525,-606145,-623577,-592099,-607800,-0.173419476,-0.178406811,-0.169400883,-0.173892975
1526,-606082,-636732,-579325,-607663,-0.173401451,-0.182170486,-0.165746212,-0.173853779
1527,-605965,-597806,-617116,-607344,-0.173367977,-0.171033669,-0.176558304,-0.173762512
1528,-605806,-584470,-629974,-607376,-0.173322487,-0.167218208,-0.180237007,-0.173771667
1529,-606474,-586529,-628117,-607737,-0.173513603,-0.167807293,-0.179705715,-0.173874950
1530,-606294,-602708,-612607,-607344,-0.173462105,-0.172436142,-0.175268269,-0.173762512
1531,-606315,-634727,-581585,-607493,-0.173468113,-0.181596851,-0.166392803,-0.173805141
1532,-606358,-618548,-596947,-607641,-0.173480415,-0.176968002,-0.170787907,-0.173847485
1533,-606145,-597509,-616999,-607599,-0.173419476,-0.170948696,-0.176524830,-0.173835468
1534,-606061,-584343,-630154,-607599,-0.173395443,-0.167181873,-0.180288506,-0.173835468
1535,-606188,-623725,-592237,-607599,-0.173431778,-0.178449154,-0.169440365,-0.173835468
1536,-606167,-636764,-579569,-607631,-0.173425770,-0.182179642,-0.165816021,-0.173844624
1537,-606368,-634568,-581160,-607397,-0.173483276,-0.181551361,-0.166271210,-0.173777676
1538,-605954,-618580,-596724,-607503,-0.173364830,-0.176977158,-0.170724106,-0.173808002
1539,-605997,-586582,-628149,-607493,-0.173377132,-0.167822456,-0.179714870,-0.173805141
1540,-605944,-602729,-612426,-607535,-0.173361969,-0.172442150,-0.175216484,-0.173817158
1541,-606071,-623534,-592226,-607344,-0.173398304,-0.178394508,-0.169437218,-0.173762512
1542,-606029,-637051,-579654,-607663,-0.173386288,-0.182261753,-0.165840340,-0.173853779
1543,-605997,-597785,-616999,-607737,-0.173377132,-0.171027660,-0.176524830,-0.173874950
1544,-606230,-584237,-629900,-607652,-0.173443794,-0.167151546,-0.180215836,-0.173850632
1545,-606029,-586550,-628117,-607588,-0.173386288,-0.167813301,-0.179705715,-0.173832321
1546,-606124,-602644,-612416,-607408,-0.173413467,-0.172417831,-0.175213623,-0.173780823
1547,-606061,-634706,-581532,-607716,-0.173395443,-0.181590843,-0.166377640,-0.173868942
1548,-606177,-618431,-597149,-607493,-0.173428631,-0.176934528,-0.170845699,-0.173805141
1549,-606050,-597393,-617190,-607663,-0.173392296,-0.170915508,-0.176579475,-0.173853779
1550,-606198,-584205,-630154,-607620,-0.173434639,-0.167142391,-0.180288506,-0.173841476
1551,-605859,-623608,-592396,-607673,-0.173337650,-0.178415680,-0.169485855,-0.173856640
1552,-606061,-636881,-579548,-607153,-0.173395443,-0.182213116,-0.165810013,-0.173707867
1553,-606252,-634780,-581362,-607472,-0.173450089,-0.181612015,-0.166329002,-0.173799133
1554,-606071,-618707,-597053,-607440,-0.173398304,-0.177013493,-0.170818233,-0.173789978
1555,-605954,-586561,-628001,-607800,-0.173364830,-0.167816448,-0.179672527,-0.173892975
1556,-606092,-602750,-612416,-607514,-0.173404312,-0.172448158,-0.175213623,-0.173811150
1557,-606114,-623630,-592459,-607694,-0.173410606,-0.178421974,-0.169503880,-0.173862648
1558,-606018,-636743,-579431,-607429,-0.173383141,-0.182173634,-0.165776539,-0.173786831
1559,-606389,-597711,-617116,-607408,-0.173489285,-0.171006489,-0.176558304,-0.173780823
1560,-606145,-584417,-630101,-607673,-0.173419476,-0.167203045,-0.180273342,-0.173856640
1561,-606061,-586444,-628266,-607631,-0.173395443,-0.167782974,-0.179748344,-0.173844624
1562,-605912,-602708,-612278,-607599,-0.173352814,-0.172436142,-0.175174141,-0.173835468
1563,-606283,-634685,-581373,-607588,-0.173458958,-0.181584835,-0.166332150,-0.173832321
1564,-605986,-618558,-597159,-607716,-0.173373985,-0.176970863,-0.170848560,-0.173868942
1565,-606262,-597828,-617031,-607461,-0.173452950,-0.171039963,-0.176533985,-0.173795986
1566,-606156,-584311,-629879,-607673,-0.173422623,-0.167172718,-0.180209827,-0.173856640
1567,-606145,-623704,-592459,-607663,-0.173419476,-0.178443146,-0.169503880,-0.173853779
1568,-606103,-636562,-579325,-607397,-0.173407459,-0.182121849,-0.165746212,-0.173777676
1569,-606114,-634653,-581479,-607482,-0.173410606,-0.181575680,-0.166362476,-0.173801994
1570,-606167,-618410,-597180,-607344,-0.173425770,-0.176928520,-0.170854568,-0.173762512
1571,-606177,-586401,-628192,-607843,-0.173428631,-0.167770672,-0.179727173,-0.173905277
1572,-606273,-603079,-612638,-607302,-0.173456097,-0.172542286,-0.175277138,-0.173750496
1573,-606156,-623683,-592353,-607365,-0.173422623,-0.178437138,-0.169473553,-0.173768520
1574,-605976,-637093,-579367,-607556,-0.173371124,-0.182273769,-0.165758228,-0.173823166
1575,-605954,-597711,-617147,-607673,-0.173364830,-0.171006489,-0.176567173,-0.173856640
1576,-606050,-584057,-630080,-607737,-0.173392296,-0.167100048,-0.180267334,-0.173874950
1577,-606177,-586454,-628075,-607503,-0.173428631,-0.167785835,-0.179693699,-0.173808002
1578,-605944,-602750,-612532,-607599,-0.173361969,-0.172448158,-0.175246811,-0.173835468
1579,-606305,-634780,-581500,-607716,-0.173465252,-0.181612015,-0.166368484,-0.173868942
1580,-606082,-618283,-596990,-607737,-0.173401451,-0.176892185,-0.170800209,-0.173874950
1581,-606092,-597669,-617147,-607588,-0.173404312,-0.170994473,-0.176567173,-0.173832321
1582,-606082,-584417,-629995,-607450,-0.173401451,-0.167203045,-0.180243015,-0.173792839
1583,-606156,-623471,-592417,-607302,-0.173422623,-0.178376484,-0.169491863,-0.173750496
1584,-606273,-637104,-579537,-607663,-0.173456097,-0.182276917,-0.165806866,-0.173853779
1585,-606135,-634738,-581532,-607567,-0.173416615,-0.181599998,-0.166377640,-0.173826313
1586,-606538,-618707,-597096,-607493,-0.173531914,-0.177013493,-0.170830536,-0.173805141
1587,-606061,-586529,-628149,-607387,-0.173395443,-0.167807293,-0.179714870,-0.173774815
1588,-605721,-602825,-612267,-607737,-0.173298168,-0.172469616,-0.175170994,-0.173874950
1589,-606294,-623778,-592565,-607641,-0.173462105,-0.178464317,-0.169534206,-0.173847485
1590,-606241,-636881,-579484,-607535,-0.173446941,-0.182213116,-0.165791702,-0.173817158
1591,-606305,-597615,-616956,-607620,-0.173465252,-0.170979023,-0.176512527,-0.173841476
1592,-606156,-584396,-629953,-607556,-0.173422623,-0.167197037,-0.180230999,-0.173823166
1593,-605965,-586550,-628436,-607535,-0.173367977,-0.167813301,-0.179796982,-0.173817158
1594,-605912,-602835,-612596,-607546,-0.173352814,-0.172472477,-0.175265121,-0.173820305
1595,-606241,-634727,-581373,-607429,-0.173446941,-0.181596851,-0.166332150,-0.173786831
1596,-606167,-618452,-597149,-607578,-0.173425770,-0.176940536,-0.170845699,-0.173829460
1597,-606198,-597562,-617243,-607652,-0.173434639,-0.170963860,-0.176594639,-0.173850632
1598,-606092,-584481,-629995,-607419,-0.173404312,-0.167221355,-0.180243015,-0.173783970
1599,-606273,-623311,-592183,-607705,-0.173456097,-0.178330708,-0.169424915,-0.173865795
1600,-606050,-636722,-579229,-607588,-0.173392296,-0.182167625,-0.165718746,-0.173832321
1601,-606570,-634897,-581521,-607705,-0.173541069,-0.181645489,-0.166374493,-0.173865795
1602,-605965,-618346,-597043,-607493,-0.173367977,-0.176910210,-0.170815372,-0.173805141
1603,-606018,-586550,-628022,-607503,-0.173383141,-0.167813301,-0.179678535,-0.173808002
1604,-606315,-602666,-612596,-607578,-0.173468113,-0.172424126,-0.175265121,-0.173829460
1605,-606018,-623566,-592512,-607450,-0.173383141,-0.178403664,-0.169519043,-0.173792839
1606,-606411,-636997,-579357,-607811,-0.173495579,-0.182246304,-0.165755367,-0.173896122
1607,-606283,-597552,-617169,-607121,-0.173458958,-0.170960999,-0.176573467,-0.173698711
1608,-606273,-584524,-629836,-607641,-0.173456097,-0.167233658,-0.180197525,-0.173847485
1609,-606315,-586476,-628234,-607578,-0.173468113,-0.167792130,-0.179739189,-0.173829460
1610,-606220,-602719,-612267,-607546,-0.173440933,-0.172439289,-0.175170994,-0.173820305
1611,-606029,-634748,-581500,-607684,-0.173386288,-0.181602859,-0.166368484,-0.173859787
1612,-606177,-618548,-597191,-607620,-0.173428631,-0.176968002,-0.170857716,-0.173841476
1613,-606124,-597531,-617137,-607567,-0.173413467,-0.170954990,-0.176564312,-0.173826313
1614,-606474,-584555,-630345,-607811,-0.173513603,-0.167242527,-0.180343151,-0.173896122
1615,-606198,-623396,-592374,-607440,-0.173434639,-0.178355026,-0.169479561,-0.173789978
1616,-606283,-636785,-579357,-607716,-0.173458958,-0.182185650,-0.165755367,-0.173868942
1617,-606177,-634695,-581415,-607875,-0.173428631,-0.181587696,-0.166344166,-0.173914433
1618,-606252,-618420,-597223,-607365,-0.173450089,-0.176931381,-0.170866871,-0.173768520
1619,-606092,-586306,-628054,-607769,-0.173404312,-0.167743492,-0.179687691,-0.173884106
1620,-606135,-602570,-612256,-607737,-0.173416615,-0.172396660,-0.175167847,-0.173874950
1621,-606273,-623630,-592481,-607365,-0.173456097,-0.178421974,-0.169510174,-0.173768520
1622,-606177,-636764,-579781,-607578,-0.173428631,-0.182179642,-0.165876675,-0.173829460
1623,-606018,-597531,-617116,-607811,-0.173383141,-0.170954990,-0.176558304,-0.173896122
1624,-605976,-583940,-630059,-607854,-0.173371124,-0.167066574,-0.180261326,-0.173908424
1625,-606336,-586507,-628043,-607673,-0.173474121,-0.167800999,-0.179684544,-0.173856640
1626,-606039,-602634,-612617,-607610,-0.173389149,-0.172414970,-0.175271130,-0.173838615
1627,-606082,-634833,-581415,-607514,-0.173401451,-0.181627178,-0.166344166,-0.173811150
1628,-606114,-618357,-597149,-607546,-0.173410606,-0.176913357,-0.170845699,-0.173820305
1629,-605986,-597562,-617296,-607747,-0.173373985,-0.170963860,-0.176609802,-0.173877811
1630,-606241,-584290,-629963,-607482,-0.173446941,-0.167166710,-0.180233860,-0.173801994
1631,-606198,-623566,-592152,-607408,-0.173434639,-0.178403664,-0.169416046,-0.173780823
1632,-605997,-636616,-579463,-607652,-0.173377132,-0.182137299,-0.165785694,-0.173850632
1633,-606220,-634600,-581394,-607535,-0.173440933,-0.181560516,-0.166338158,-0.173817158
1634,-606103,-618325,-597011,-607525,-0.173407459,-0.176904202,-0.170806217,-0.173814297
1635,-606188,-586263,-627820,-607525,-0.173431778,-0.167731190,-0.179620743,-0.173814297
1636,-606294,-602772,-612352,-607514,-0.173462105,-0.172454453,-0.175195313,-0.173811150
1637,-606039,-623471,-592205,-607769,-0.173389149,-0.178376484,-0.169431210,-0.173884106
1638,-606156,-636499,-579420,-607716,-0.173422623,-0.182103825,-0.165773392,-0.173868942
1639,-606061,-597849,-617105,-607525,-0.173395443,-0.171045971,-0.176555157,-0.173814297
1640,-606018,-584110,-630112,-607503,-0.173383141,-0.167115211,-0.180276489,-0.173808002
1641,-605997,-586624,-628107,-607875,-0.173377132,-0.167834473,-0.179702854,-0.173914433
1642,-606103,-602697,-612405,-607673,-0.173407459,-0.172432995,-0.175210476,-0.173856640
1643,-606167,-634525,-581415,-607620,-0.173425770,-0.181539059,-0.166344166,-0.173841476
1644,-606336,-618293,-597011,-607599,-0.173474121,-0.176895046,-0.170806217,-0.173835468
1645,-606241,-597531,-616882,-607461,-0.173446941,-0.170954990,-0.176491356,-0.173795986
1646,-606103,-583993,-630091,-607482,-0.173407459,-0.167081738,-0.180270481,-0.173801994
1647,-606135,-623492,-592311,-607631,-0.173416615,-0.178382492,-0.169461536,-0.173844624
